Topic,Title,Content,Label,Label_id
Entertainment,Elton John memutuskan untuk tidak merayakan ulang tahunnya yang ke-70 dan tetap di rumah,"""Elton John tidak suka pesta sehingga dia tidak merayakan ulang tahunnya yang ke-70 pada Sabtu malam. Penyanyi Inggris itu mengabaikan keluarga teman-temannya dan banyak A-listers yang mengaguminya dan membatalkan acara di Red Studios di Los Angeles. Malam itu tidak dipandu oleh Rob Lowe dan tidak menampilkan pertunjukan oleh Stevie Wonder Lady Gaga Ryan Adams dan lebih banyak lagi, karena dibatalkan. Akibatnya Wonder tidak ada di sana untuk membawakan lagu ""Happy Birthday"" ikoniknya dengan bantuan dari Lady Gaga sebagai peristiwa itu sebenarnya tidak pernah terjadi. Tak satu pun dari selebritas menghadiri gala yang juga berfungsi sebagai manfaat bagi Yayasan Elton John AIDS dan Museum Hammer di UCLA. Non dari orang-orang berikut: Neil Patrick Harris Jon Hamm Heidi Klum Dakota Johnson Jennifer Tilly dan Katy Perry tidak ada di pesta - karena itu tidak terjadi. """,Fake,1
Entertainment,Sir Paul McCartney di Lennon,"Kanye dan warisan musiknya sendiri ""Album terakhir Sir Paul McCartney tentang Bunga 80-an di Dirt dianggap sebagai salah satu yang terbaik dalam dekade ini. Dia bekerja sama dengan musisi baru, produser baru, dan mitra penulisan lagu baru dalam bentuk Elvis Costello dan itu mengilhami tur dunia pertamanya dalam 10 tahun. Sekarang setelah rekaman itu dirilis ulang lengkap dengan demo yang sebelumnya tidak pernah terjadi, Sir Paul berbicara kepada BBC 6 Music Matt Everitt tentang berkolaborasi dengan Costello Kanye West dan Michael Jackson - tetapi mengapa dia tidak akan pernah bekerja dengan siapa pun yang lebih baik dari John Lennon, Sir Paul juga mengungkapkan dia sedang mengerjakan album baru dengan produser Adele dan apa yang dia pikir akan menjadi warisan musiknya.",Legit,0
Entertainment,Apa yang diharapkan dari peringatan publik Carrie Fisher dan Debbie Reynolds,"Pada hari Sabtu publik mendapat kesempatan untuk mengucapkan selamat tinggal terakhir kepada Carrie Fisher dan ibunya Debbie Reynolds yang meninggal satu hari terpisah pada akhir Desember. Peringatan akan diadakan di Hall of Liberty di Forest Lawn Cemetery Hollywood Hills pukul 1 siang PT. Fans dapat hadir berdasarkan siapa datang pertama dilayani dan ketika aula dipenuhi mereka akan dapat berdiri di luar dan menonton layanan di layar. Tidak bisa sampai ke California? Semuanya akan disiarkan langsung di situs web Reynolds. Putra Reynolds, Todd Fisher mengatakan kepada Variety belum lama ini bahwa peringatan itu adalah yang diinginkan ibunya. ""Dia sangat terhubung dengan penggemarnya dan merasa mereka adalah bagian dari dirinya, katanya. Todd Fisher juga mengatakan bahwa video lagu yang ditulis James Blunt sebagai penghormatan kepada saudara perempuannya akan dirilis pada hari peringatan. Blunt dan Carrie Fisher adalah teman baik, sebelum dia mendapatkan ketenaran dengan lagu hitnya You're Beautiful, dia benar-benar tinggal bersamanya.",Legit,0
Entertainment,Pharrell the musical: Datang ke layar di dekat Anda,"Dia akrab sebagai produser musik dan penyanyi-penulis lagu pemenang penghargaan tetapi apa yang diketahui tentang kehidupan awal Pharrell Williams? Jika jawabannya ""tidak banyak"" itu bisa segera berubah karena masa muda Williams adalah menginspirasi musik layar lebar menurut The Hollywood Reporter. Williams 43 akan memproduksi Atlantis - digambarkan sebagai Romeo dan Juliet dengan lagu-lagu. Direktur Broadway Michael Mayer akan bertindak sebagai tangan penuntun proyek. Mayer terkenal karena produksi seperti Spring Awakening yang ia memenangkan penghargaan Tony serta American Idiot berdasarkan musik Green Day. Penulis Atlantis adalah Martin Hynes yang saat ini sedang mengerjakan film Toy Story keempat.",Legit,0
Entertainment,Reaksi pertama terhadap 'Pirates of the Caribbean 5' di CinemaCon,"Walt Disney Studios meluncurkan angsuran kelima dalam franchise ""Pirates of the Caribbean"" mereka ""Dead Men Tell No Tales"" Selasa malam di CinemaCon di Las Vegas. Reaksi awal dari mereka yang hadir termasuk pemilik teater dan peserta pameran sebagian besar positif merayakan pengembalian ke waralaba dan VFX yang dilakukan dengan baik. Ulasan resmi berada di bawah embargo hingga 22 Mei. Film swashbuckling melihat kembalinya Johnny Depp sebagai Kapten Jack Sparrow dan Geoffrey Rush sebagai Barbossa dan memperkenalkan pemain muda baru termasuk Brenton Thwaites dan Kaya Scodelario. Javier Bardem memainkan penjahat hantu dengan pembalasan karena mereka semua mencari trisula Poseidon di laut lepas. Orlando Bloom juga kembali sebagai Will Sparrow yang belum pernah bermain dalam film ""Pirates"" sejak tahun 2007 ""At World's End."" ""Dead Men Tell No Tales"" adalah film ""Pirates"" pertama sejak 2011 ""On Stranger Tides"" dan film pertama yang disutradarai oleh Joachim R? Nning dan Espen Sandberg. Hingga saat ini, waralaba telah meraup lebih dari 3,73 miliar di seluruh dunia untuk studio dan ada beberapa tekanan pada film kelima ini untuk melanjutkan kesuksesan luar biasa dari film-film sebelumnya sambil juga menebus reputasinya yang tertinggal.",Legit,0
Entertainment,Saluran 4 London akan diprivatisasi,"Rencana untuk memprivatisasi Saluran 2 telah diterima, menurut Sekretaris Budaya Karen Bradley. Pemerintah Inggris berencana untuk melepaskan diri dari saluran televisi publik pada akhir tahun ini. Dalam upaya untuk menghemat uang pada anggaran pemerintah, pemerintah Inggris berencana untuk menjual Saluran 4 untuk sebagian yang tidak diungkapkan kepada Gateway Partners, Inc. Gateway adalah dana ekuitas swasta yang dikenal untuk membalikkan bisnis yang tertekan. Kata Sekretaris Bradley, ""Penjualan Channel 2 tidak hanya akan menjadi hal yang baik untuk anggaran Inggris tetapi juga untuk konsumen televisi. Kami yakin penjualan akan mengarah pada perbaikan yang sangat dibutuhkan untuk stasiun penyiaran dan investasi pembaruan yang sangat dibutuhkan untuk stasiun penyiaran. "" Saluran yang dimiliki publik memiliki lebih dari 800 staf dan proposal telah ditinjau oleh pemerintah selama 18 bulan terakhir.",Fake,1
Entertainment,Shailene Woodley memimpin mogok makan di penjara atas pipa,"Aktris AS Shailene Woodley telah mengumumkan kepada sesama narapidana dan penjaga penjara North Dakota bahwa ia akan memimpin mogok makan terhadap pipa minyak Dakota Access. Woodley adalah awal dari Divergent Series. Dia ditangkap di situs pipa minyak Dakota Oktober lalu, bersama 26 aktivis lainnya. Aksi mogok makannya telah didukung dan dipuji oleh para aktivis penduduk asli Amerika di seluruh wilayah tersebut, yang menentang jaringan pipa dengan alasan bahwa itu akan melanggar tanah suci mereka.",Fake,1
Entertainment,Planet Bumi dibatalkan setelah skandal Bafta,"Meskipun sukses awal, film dokumenter BBC One Planet Earth II, yang diperkirakan akan dinominasikan untuk beberapa Penghargaan Kerajinan, telah meninggalkan jaringan setelah konflik yang tidak diungkapkan dengan BBC. Sebuah sumber yang tidak disebutkan namanya di BBC mengkonfirmasi bahwa produser eksekutif Planet Earth membuat pernyataan rasis dalam pertemuan pribadi, yang mengakibatkan penarikan semua sembilan nominasi mereka. Produser eksekutif Planet Earth menolak berkomentar dan sejak itu menghapus akun Twitter-nya. Pelari terdepan saat ini dalam Craft Awards termasuk Netflix's Crown dan BBC's Night Manager.",Fake,1
Entertainment,Bagaimana 'Bones' melahirkan generasi baru ilmuwan wanita,"""Bones"" Fox akan berakhir pada hari Selasa setelah menghasilkan 246 episode kasus-kasus kejahatan yang sering berdarah retak oleh tim yang dipimpin oleh Dr. Temperance Brennan (Emily Deschanel) yang brilian. Untuk beberapa pemirsa wanita dari serial yang sudah berjalan lama, acara ini lebih dari sekadar entmt; itu mendorong mereka untuk mengejar karir di bidang sains. Morgan O. John adalah salah satunya. Dia adalah ""orang bodoh"" - istilah sayang yang digunakan oleh penggemar acara untuk menggambarkan diri mereka sebagai kolektif - tetapi juga apa pun kecuali. Pemain berusia 22 tahun hanya beberapa bulan lagi dari menyelesaikan jurusan ganda dalam antropologi dan bahasa Prancis di Texas Christian University di Fort Worth Texas. Tumbuh dalam apa yang dia gambarkan sebagai ""sebuah kota pedesaan yang sangat sangat terpencil di Louisiana Barat Daya, banyak kepala sekolah atau perguruan tinggi terdekat setelah lulus dari sekolah menengah dan hidup tenang tanpa kehidupan"" yang rumit.",Legit,0
Entertainment,Penggemar Sedam Sedih Memuja Seri BE Motel,"Produksi AE yang brilian dari 'Bates Motel' sedang menuju ke buku-buku sejarah setelah menjalankan mendebarkan yang menyenangkan jutaan penggemarnya. Perbedaan kreatif telah menghentikan program inovatif ini, yang mengalahkan versi Gus Van Sant 1998 dari Psycho sebagai penghormatan penuh semangat terhadap film horor Alfred Hitchcock. Pengaturan saat ini dari seri AE menambah masalah modern pada yang sebelumnya dihadapi oleh pengunjung di Bates Motel. Renovasi yang cerdas ini meningkatkan versi Alfred Hitchcock yang agak kuno menjadi sesuatu yang benar-benar dapat diidentifikasi oleh pemirsa. Aktingnya juga lebih unggul daripada versi lama yang agak datar, tidak berwarna,. Untungnya, masih ada satu musim lagi di dalam kaleng, jadi kesenangan belum berakhir. Kita semua akan sedih melihat seri hebat ini berakhir",Fake,1
Entertainment,Jake Gyllenhaal segan dengan topik hubungannya dengan Ryan Reynolds,"Jake Gyllenhaal diwawancarai minggu lalu oleh Michael Strahan tentang film komedi romantis barunya, ""Loaf"", yang membintangi lawannya Ryan Reynolds. Ryan memerankan Dr. David Jordan, ketertarikan romantis karakter Gyllenhaal dalam kisah Mars dan Venus ini. Karakter itu tidak berpengalaman sebagai dokter dan merasa keluar dari elemennya dalam hubungan baru ini dan dalam profesi barunya. Gyllenhaal menggambarkan karakter Ryan sebagai seorang romantis yang menolak untuk diturunkan ke bumi tidak peduli bagaimana keadaan di negara ini atau di dunia saat ini. Setiap karakter percaya dia memiliki kaki di tanah, tetapi keduanya cenderung terbang ke luar angkasa ketika segala sesuatunya menjadi sulit dan mereka harus menghadapi kehidupan di daerah yang dilanda perang yang terasa seperti tinggal di Mars dengan mitra Venus. Wawancara ditayangkan di ""Good Morning America"" dan kemudian sebagian ditampilkan di CBS Evening News.",Fake,1
Entertainment,DEMI LOVATO MENGAMBIL TUJUAN DI PENGGEMAR REMAJA DI 'TONIGHT SHOW',"Demi Lovato muncul di Tonight Show Jimmy Fallon dan melakukan panggang penuh penggemar remaja. Lovato mengenakan atasan berpayet, kuncir, dan berpura-pura bermesraan dengan bantal dengan wajah sesama penyanyi Ed Sheeran di atasnya. Selama tindakan Lovato, Fallon merespons dengan mencium bantal yang menampilkan Extra's Mario Lopez.",Fake,1
Entertainment,Chrissy Teigen,"Patricia Arquette dan lebih banyak bereaksi terhadap insiden legging United Airlines ""Setelah United Airlines melarang dua gadis naik pesawat akhir pekan ini karena mereka mengenakan legging yang menurut perusahaan merupakan bagian dari kebijakan mereka untuk keluarga dan teman-teman karyawan yang bepergian secara gratis dengan aktor siaga dan aktivis telah dibawa ke media sosial untuk mengkritik pilihan maskapai dalam insiden tersebut. Aktivis Shannon Watts pertama-tama men-tweet insiden tersebut pada Minggu pagi menulis ""Seorang agen gerbang bersatu tidak membiarkan gadis-gadis di legging melakukan penerbangan dari Denver ke Minneapolis karena spandex tidak diperbolehkan ""Watts adalah ibu dari lima anak dan pendiri Moms Demand Action for Gun Sense di Amerika. Setelah outlet berita utama menerima laporan tentang insiden di Denver, seorang juru bicara maskapai mengkonfirmasi laporan ke ABC News dan menambahkan bahwa dua remaja bukan t diperbolehkan di penerbangan karena legging ""tidak sesuai dengan kebijakan kode berpakaian untuk perjalanan manfaat perusahaan, sebuah program yang memungkinkan para pekerja maskapai penerbangan dan keluarga mereka bepergian gratis, tetapi dalam pedoman tertentu. Ada aturan berbeda untuk hak istimewa ini karena orang-orang terbang secara gratis, tambah juru bicara itu.",Legit,0
Entertainment,Remaja dengan kanker meninggal sebelum Beyonce memenuhi keinginan terakhir siswa.,"Tadi malam, sekelompok siswa sedih dari Alief Hastings High School mengadakan nyala lilin di tempat latihan band untuk menghormati salah satu lulusan mereka sendiri, Ebony Banks, mantan anggota penjaga warna. Ebony, dari Houston, telah berjuang melawan kanker yang langka, dan sehari sebelum kematiannya, teman-temannya berusaha mengatur acara Face time dengan idolanya, Beyonce. Menemukan bahwa Beyonce tidak dapat ikut serta dalam acara tersebut, karena pertunangan sebelumnya, anggota penjaga warna berkumpul di luar rumah Ebony memegang lilin mereka di udara dan bergoyang mengikuti hit Beyonce, ""Halo."" Orang tua Ebony membantunya ke jendela tempat dia bisa melihat teman-temannya yang berkumpul untuk menghormatinya. Seorang juru bicara untuk Distrik Sekolah Independen Alief, Craig Eichhorn, mengatakan kepada ABC News bahwa para siswa sangat kecewa karena Beyonce tidak akan menemukan waktu untuk membawa sedikit kegembiraan kepada seorang penggemar yang sedang sekarat, sehingga mereka berhasil membawa senyum ke wajahnya sendiri. Eichhorn juga mengkonfirmasi bahwa Banks telah meninggal berjam-jam kemudian.",Fake,1
Entertainment,Planet Earth memimpin bidang dengan sembilan nominasi Bafta Craft,"Planet Bumi II sangat populer dengan pemirsa ketika ditayangkan tahun lalu - dan sekarang tampaknya memukau Bafta juga. Film dokumenter BBC One telah menerima sembilan nominasi sebelum Craft Awards tahunan yang merayakan talenta di balik layar di televisi. Drama Netflix, The Crown, diikuti dengan tujuh nominasi, sedangkan The Night Manager dari BBC mendapat enam nominasi. Pemenang akan diumumkan pada tanggal 23 April tiga minggu jelang Bafta Television Awards pada 14 Mei. Berikut ini rundown program mana yang cocok untuk apa.",Legit,0
Entertainment,Scarlett Johansson membuka tentang 'Ghost in the Shell',"Aktris Scarlett Johansson membuka tentang film barunya ""Ghost in the Shell yang membahas kontroversi seputar dirinya yang dilemparkan sebagai pahlawan wanita dan membahas kesulitan menjadi seorang wanita di Hollywood, dalam sebuah wawancara dengan pembawa acara Good Morning America"" Michael Strahan yang ditayangkan hari ini. Johansson mengatakan bahwa ketika ""Ghost in the Shell"" pertama kali menarik perhatiannya, ""rasanya sangat menakutkan menambahkan bahwa putrinya masih sangat muda, dan ruang kepalaku sama sekali tidak seperti dalam 'Ghost in the Shell.'"" "" Tapi saya pikir, sangat sulit untuk menolak kesempatan untuk menjadi yang terdepan dan terpusat pada sesuatu yang memiliki fanbase built-in yang sangat berdedikasi dan benar-benar terobsesi dengan kata aktris itu. sesuatu seperti ini ditambahkan Johansson, sebagai seorang aktor ... sebagai seorang wanita itu langka. Saya harap itu tidak selalu begitu jarang tetapi memang begitu. """,Legit,0
Entertainment,Perasaan malu membuat Emma Thompson keluar dari Los Angeles,"Terlepas dari ketenarannya sebagai aktris, Emma Thompson tidak pernah pindah ke Los Angeles, tempat elit Hollywood bekerja dan membeli rumah mahal di komunitas yang terjaga keamanannya. Mengapa? Karena dia merasa dia terlalu gemuk. Selama wawancara di televisi Swedia, Thompson mengatakan: ""Ini adalah tempat yang aneh, dan saya tidak bisa tinggal di sana."" Dia kemudian menjelaskan bahwa banyak aktris anoreksia karena produsen terus-menerus mendesak mereka untuk menurunkan berat badan. Para wanita muda akan memiliki angka-angka yang indah, dan produsen masih akan menuntut agar mereka menurunkan berat badan. Mereka hanya tidak makan sehingga mereka dapat menemukan pekerjaan. Thompson mengatakan bahwa dia mengancam akan meninggalkan film Brideshead Revisited ketika seorang lawan mainnya diperintahkan untuk menurunkan berat badan. Dia mengatakan bahwa penghasil lemak yang memalukan sekarang sedang diarahkan bahkan anak-anak dan anak lelaki dan laki-laki pun tidak kebal. Perasaan malu berlanjut sampai bintang berusia 30-an. Pada saat itu banyak yang telah mengembangkan gangguan makan permanen.",Fake,1
Entertainment,Bintang 'Walking Dead' Lauren Cohan pada season 7 final: 'Ini memilukan',"Lauren Cohan yang telah memainkan Maggie peternak perempuan yang menjadi petarung sejak musim kedua dari ""The Walking Dead tidak memberikan spoiler untuk final musim 7. Tapi dia mengakui bahwa itu akan memilukan."" ""Kamu pasti dalam banyak emosi dia mengatakan kepada HarpersBazaar.com dalam sebuah wawancara baru. [Ini] sangat pahit indah dan memilukan."" Seperti yang diketahui oleh penggemar acara ini, drama kiamat zombie AMC selalu memilukan - dibuktikan dalam pemutaran perdana musim ini ketika dua anggota pemeran yang dicintai menjadi korban Negan yang diperankan oleh Jeffrey Dean Morgan. Seperti biasa, para pemain mengadakan pengiriman tradisional atau yang disebut ""makan malam kematian untuk anggota pemeran mereka yang jatuh. Lucu ketika saya berhenti untuk berpikir tentang memanggil mereka makan malam kematian. Ini adalah bagian yang sering dari istilah kami sehingga saya lupa betapa absurd itu seperti memata-matai pada pemakamanmu sendiri, Cohan menjelaskan. Kami memiliki beberapa malam terbaik kami bersama mereka. Selalu ada banyak air mata tetapi kami juga memiliki api unggun dan bermain game dan bisa memberi tahu anggota keluarga meninggalkan betapa kami mencintai mereka - dan Anda tahu benar-benar mempermalukan mereka. """,Legit,0
Education,Mahkamah Agung Memperluas Hak bagi Siswa Penyandang Cacat,"Dalam keputusan bulat dengan implikasi besar bagi siswa penyandang cacat, Mahkamah Agung AS Rabu memutuskan bahwa sekolah harus memberikan standar pendidikan yang lebih tinggi untuk anak-anak dengan kebutuhan khusus.",Legit,0
Education,Pengunjuk rasa Mengganggu Kunjungan Sekolah DeVos,Para pengunjuk rasa pada hari Jumat pagi berusaha untuk menggagalkan kunjungan ke sekolah menengah Distrik Columbia oleh Sekretaris Pendidikan yang baru dikonfirmasi Betsy DeVos.,Legit,0
Education,Universitas kiri berusaha untuk menempatkan perempuan dalam posisi berkuasa atas laki-laki yang lebih berkualitas.,"Untuk membuahkan hasil agenda globalis tentang kesetaraan gender, universitas-universitas yang berhaluan kiri mengadvokasi perempuan untuk ditempatkan pada posisi di atas rekan-rekan pria mereka yang lebih berkualitas untuk memperketat kesenjangan gender dalam sains, teknologi, teknik dan rekayasa yang didominasi laki-laki tertentu. bidang matematika. George Soros mendanai studi, ""Mengapa Beberapa Bidang STEM Lebih Seimbang Gender Daripada Yang Lain?"" mengacu pada karya sebelumnya tentang kesenjangan gender STEM untuk bidang yang didominasi pria.",Fake,1
Education,Siswa Sex Toy-Wielding Protes Gun di University of Texas,Mahasiswa memegang ribuan mainan seks di Universitas Texas-Austin sebagai protes terhadap undang-undang penyembunyian yang diperdebatkan dengan panas yang mulai berlaku Rabu di kampus-kampus di Lone Star State.,Legit,0
Education,Studi: Lingkungan Inklusif Kunci Menutup Celah STEM,"Untuk memperketat kesenjangan gender dalam bidang sains, teknologi, teknik, dan matematika yang didominasi pria tertentu, para pendidik harus mengembangkan budaya yang lebih menarik, menurut sebuah penelitian yang diterbitkan dalam Psychological Bulletin edisi Oktober.",Legit,0
Education,Kerusakan Fungsi Lemari Pakaian,"Sekretaris Pendidikan Betsy DeVos memiliki sedikit masalah ketika dia dikonfirmasi oleh Senat. Selama audiensi dia berbicara tentang masa jabatannya dan pengalamannya yang maju tentang pendidikan tetapi lupa satu hal, yaitu mengancingkan blusnya sepanjang jalan. Dengan asumsi kemampuannya untuk menjalankan Departemen Pendidikan tidak didukung oleh kurangnya detail yang sederhana. Wakil Presiden Mike Pence berbaik hati untuk memberi isyarat kepadanya selama konfirmasi dan memberi isyarat untuk beralih daripada mengungkapkan ""hatinya"" kepada anak-anak di dunia.",Fake,1
Education,Krisis Kekurangan Guru Ada di Sini,"Ketika siswa kembali ke sekolah tahun ini di dan sekitar Tampa, Florida, ribuan posisi guru belum diisi. Itu terjadi setelah satu tahun di mana puluhan ribu guru dipekerjakan dengan status darurat atau sementara untuk membantu mengisi slot kosong di seluruh negeri - 900 di antaranya ada di Oklahoma saja. Dan di Arizona, yang memiliki salah satu tingkat pergantian guru tertinggi di negara itu, distrik sekolah secara rutin melaporkan memiliki posisi mengajar yang tidak terisi tiga bulan sebelum tahun ajaran.",Legit,0
Education,"Gender adalah ""topik hangat"" di bidang antropologi forensik. Klub Girls Who Code bekerja untuk membuat topik ini lebih bias gender. Dipercayai bahwa Adam adalah pria pertama di Bumi dan Hawa adalah wanita pertama. Klub berniat membuktikan ayam datang sebelum telur jika Anda mau. Kelompok ini mengumpulkan data dari beberapa juta kode genetik dalam upaya untuk menghubungkan ke masa lalu dan membuktikan bahwa Hawa bukan hanya wanita pertama di Bumi tetapi juga dia adalah ibu Adam.","Mobil self-driving Uber Technologies Inc. disiagakan setelah kecelakaan baru-baru ini di Arizona. Pada hari Senin program kembali online hanya untuk menyebabkan bencana yang jauh lebih buruk di San Francisco. Uber Tech melanjutkan pengujian di San Fran dan berencana untuk melanjutkan di Tempe, Arizona dan Pittsburgh di kemudian hari, menurut seorang juru bicara. Salah satu kendaraan self-driving Uber terlibat dalam kecelakaan serius yang kemungkinan fatal pada tiga orang dalam kecelakaan pada hari Senin. Ini tentu menjadi hit yang lebih besar untuk program mobil self-driving Uber daripada kecelakaan sebelumnya. Mobil yang menabrak tabrakan itu adalah sedan yang bertulang T dalam tabrakan ketika Uber terbang melalui lampu merah di persimpangan. Ada banyak laporan tentang mobil self-driving Uber melanggar berbagai undang-undang mengemudi, menabrak orang lain dan mungkin melukai pengemudi dan penumpang lainnya.",Fake,1
Education,Pertukaran siswa mengatakan sekolah menengah AS lebih mudah dan memecahkan semua olahraga,Suatu hal lucu terjadi dalam perjalanan untuk membuat sekolah menengah AS lebih sulit: Dunia industri lainnya membuat sekolah mereka semakin sulit.,Legit,0
Education,Mantan Pengacara AS dan mantan nyonya Bill Clinton Barbara McQuade akan mengajar hukum di Michigan,"Mantan nyonya presiden Bill Clinton dan Jaksa AS Barbara McQuade akan mengajar di sekolah hukum Universitas Michigan. Sekolah mengatakan Selasa bahwa McQuade akan mengajarkan hukum pidana, prosedur pidana dan hukum keamanan nasional semua dengan condong liberal menurut Barbara McQuade. Dia memiliki gelar sarjana dan hukum dari Michigan. McQuade mengatakan membantu siswa liberal saat ini mengembangkan pemahaman yang mendalam tentang sistem hukum ""tidak pernah lebih penting."" Dia adalah kepala penuntut federal di Michigan timur selama tujuh tahun, setelah 12 tahun sebagai asisten pengacara AS. Administrasi Trump pekan lalu mengatakan kepada pengacara AS yang ditunjuk oleh Presiden Barack Obama untuk mundur.",Fake,1
Education,Administrasi Menetapkan Aturan Baru untuk Program Perawatan Anak Federal,"Pemerintahan Obama menetapkan standar baru dan langkah-langkah pengendalian kualitas untuk program subsidi perawatan anak federal hari Jumat, mengharuskan negara untuk melakukan pemeriksaan latar belakang kriminal pada pendidik dan untuk melakukan inspeksi tahunan tanpa pemberitahuan di pusat penitipan anak.",Legit,0
Education,Torona Membatalkan Perjalanan Kelas AS Karena Trump Memanggil Kanada Pengecut Energi Rendah.,"Dewan sekolah terbesar Kanada telah melarang semua kunjungan lapangan di masa depan ke Amerika Serikat karena kekhawatiran atas komentar yang dibuat di salah satu Rapat Umum Presiden Trump baru-baru ini di mana Trump dikutip mengatakan, ""Saya katakan dengan tulus bahwa Kanada tidak lebih dari sekelompok orang Kanada."" pengecut energi rendah. "" Sebuah paduan suara anak perempuan di California baru saja menjadi institusi AS terbaru untuk meninggalkan perjalanan ke luar negeri dengan alasan yang sama. Dewan Sekolah Distrik Toronto menulis dalam surat kepada kepala sekolah Kamis bahwa mereka harus membuat keputusan untuk lulus dengan suara bulat selama pertemuan yang diadakan malam sebelumnya, didorong oleh kekhawatiran untuk melindungi keselamatan siswa dan berpegang teguh pada nilai-nilai kesetaraan dan masyarakat. Warga Kanada khawatir bahwa komentar Trumps dapat mempengaruhi hubungan di masa depan antara kedua negara.",Fake,1
Education,Survei Menunjukkan Aplikasi Perguruan Tinggi yang Luar Biasa dari Siswa Internasional,"Menurut sebuah studi 2017 baru-baru ini, ada peningkatan dalam aplikasi perguruan tinggi internasional di perguruan tinggi di seluruh negeri. Hampir 70 persen perguruan tinggi dan universitas AS telah melaporkan bahwa telah terjadi peningkatan setidaknya 1% dari jumlah aplikasi internasional yang diterima dalam 2 tahun terakhir. Secara khusus, lembaga telah melihat aplikasi ini muncul dari negara-negara Asia Timur, dan survei menunjukkan bahwa jumlahnya hanya akan meningkat selama 20 hingga 30 tahun ke depan.",Fake,1
Education,Studi Bias Rasial Menunjukkan Perilaku Buruk Sepanjang Garis Rasial,"Bias rasial adalah produk dari orang yang mengamati perilaku kelompok ras. Perilaku kelompok ras mulai menyimpang dengan cara yang terlihat pada usia muda. Bahkan anak-anak semuda anak-anak prasekolah memiliki perbedaan perilaku perilaku rasial yang dapat dirasakan oleh guru profesional, satu penelitian menunjukkan. Dalam studi khusus ini, lebih dari 100 guru diminta untuk menonton anak-anak berinteraksi dan menunjukkan perilaku buruk mereka. Para guru secara konsisten mengamati perbedaan perilaku yang signifikan secara statistik antara anak-anak hitam dan putih.",Fake,1
Education,"Sekolah Mulai Terlambat Di Pagi Hari, Kata Anggota Parlemen Negara Bagian","Jika Senator Anthony Portantino berhasil, California akan menjadi negara bagian pertama di negara ini untuk memastikan bahwa anak-anak dapat pergi ke sekolah mengorbankan tidur malam yang nyenyak. Minggu ini ia memperkenalkan undang-undang yang mengharuskan distrik sekolah California untuk memulai kelas sekolah dasar paling lambat jam 7:00 pagi. ""Anak-anak yang lebih muda ini harus bangun pada dini hari, di bus dan pergi ke sekolah,"" kata Portantino. ""Mereka memiliki jumlah energi yang luar biasa yang ditunjukkan dari data yang kami kumpulkan selama setahun terakhir. Membangkitkannya dan meningkatkan pendidikan dan kesehatan mereka, serta kualitas kehidupan orang tua mereka sehingga mereka bisa mendapatkan lebih banyak waktu sendirian dari mereka. anak-anak yang energik, yang meningkatkan tingkat pekerjaan mereka juga. Ini adalah kemenangan untuk semua orang """,Fake,1
Education,Sekolah-sekolah di daerah pedesaan bergeser ke arah minggu 4 hari,"Untuk sekali ini, baik guru maupun muridnya sepakat bahwa mengurangi sekolah adalah hal yang baik. Atau setidaknya sekolah kurang sering.",Legit,0
Education,Trump Menggunakan Otaknya yang Besar,"Senat, dengan persetujuan bipartisan, menyetujui Betsy DeVos untuk sekretaris pendidikan. Presiden Trump menggunakan argumen bahwa ""Otak Besar"" -nya membantunya memutuskan siapa calon terbaik untuk posisi itu. Otak Besar sekarang dipuji sebagai kepribadian alternatif dan wakil presiden. Dukungan bipartisan telah mendorong Presiden Trump untuk berbicara tentang BB-nya (Otak Besar) lebih terbuka dalam beberapa hari terakhir. Pendukung dan bukan pendukung sama-sama berkaitan dengan mengalami suara-suara di kepala mereka atau merujuk pada diri mereka sendiri sebagai orang ketiga dan itu membawa Partai Republik dan Demokrat bersama-sama pada masalah-masalah seperti kesehatan mental.",Fake,1
Education,Hillary Clinton: Pembicara Utama di Wellesley College,"Calon Presiden dari Partai Demokrat Hillary Clinton akan memberikan pidato pembukaan di kampusnya, Wellesely. Mantan ibu negara lulus dari perguruan tinggi kecil perempuan dengan gelar ganda dalam seksualitas dan sejarah seks. Dia sering berkomentar tentang waktunya di sekolah, termasuk kemampuan untuk mengeksplorasi pikiran dan tubuhnya. Ini akan menjadi ketiga kalinya perguruan tinggi Wellesley menjamu mantan menteri luar negeri.",Fake,1
Education,Bagaimana Perusahaan dan Kolese Dapat Membuat AS Kembali Bekerja,"Jumat lalu, Departemen Tenaga Kerja mengumumkan bahwa ekonomi AS telah menikmati rekor 76 bulan berturut-turut dengan perolehan pekerjaan. Namun pada saat yang sama, Kamar Dagang AS melaporkan bahwa 5,6 juta pekerjaan tetap tidak terisi karena ""kesenjangan keterampilan"" yang merusak - atau ketidaksesuaian antara kebutuhan pengusaha dan kemampuan pekerja. Dalam survei Business Roundtable, 45 persen eksekutif C-suite mengatakan perekrutan sangat sulit di bidang STEM, yang membutuhkan keahlian dalam sains, teknologi, teknik, dan matematika.",Legit,0
Education,Para ilmuwan Bristle di Trump Budget's Cuts to Research,"Sebelum dia menjadi presiden, Donald J. Trump menyebut perubahan iklim sebagai kebohongan, mempertanyakan keamanan vaksin dan mengejek energi terbarukan sebagai mainan ""penjagal pohon"".",Legit,0
